,Weight
PCA1,0.9854847242686408
PCA2,1.1988564119116771
PCA3,0.9012171210538357
PCA4,0.9733999704358659
PCA5,1.2338150681965114
PCA6,0.8427945993811413
PCA7,0.8644321047523282
